gauge_id,name,lat,lon,state,huc02,area_km2,area_gagesii_km2,region
03364500,"CLIFTY CREEK AT HARTSVILLE, IN",39.274773,-85.701647,IN,05,236.623718,237.087900,Ohio Valley
03366500,"MUSCATATUCK RIVER NEAR DEPUTY, IN",38.804223,-85.673855,IN,05,758.542114,755.215100,Ohio Valley
03368000,"BRUSH CREEK NEAR NEBRASKA, IN",39.070331,-85.486077,IN,05,29.513243,29.721600,Ohio Valley
03384450,"LUSK CREEK NEAR EDDYVILLE, IL",37.472273,-88.547269,IL,05,111.062996,111.126600,Ohio Valley
03439000,"FRENCH BROAD RIVER AT ROSMAN, NC",35.143333,-82.824722,NC,06,175.785019,178.667400,Southeast
03450000,"BEETREE CREEK NEAR SWANNANOA, NC",35.653056,-82.405278,NC,06,14.135290,14.080500,Southeast
03455500,"W F PIGEON R ABOVE LAKE LOGAN NR HAZELWOOD, NC",35.396111,-82.937500,NC,06,71.453117,72.952200,Southeast
03456500,"EAST FORK PIGEON RIVER NEAR CANTON, NC",35.461667,-82.869722,NC,06,133.327377,133.426800,Southeast
03460000,"CATALOOCHEE CREEK NEAR CATALOOCHEE, NC",35.667500,-83.073611,NC,06,127.372948,127.019000,Southeast
03463300,"SOUTH TOE RIVER NEAR CELO, NC",35.831507,-82.184287,NC,06,112.098549,112.158900,Southeast
03471500,"S F HOLSTON RIVER AT RIVERSIDE NR CHILHOWIE, VA",36.760393,-81.631229,VA,06,198.308289,198.161100,Southeast
03473000,"S F HOLSTON RIVER NEAR DAMASCUS, VA",36.651781,-81.844010,VA,06,784.430969,784.812600,Southeast
03479000,"WATAUGA RIVER NEAR SUGAR GROVE, NC",36.239167,-81.822222,NC,06,238.435944,235.601100,Southeast
03488000,"N F HOLSTON RIVER NEAR SALTVILLE, VA",36.896781,-81.746229,VA,06,572.142700,578.206000,Southeast
03498500,"LITTLE RIVER NEAR MARYVILLE, TN",35.785621,-83.884604,TN,06,696.408997,696.758200,Ohio Valley
03500000,"LITTLE TENNESSEE RIVER NEAR PRENTISS, NC",35.150000,-83.379722,NC,06,362.443329,361.143900,Southeast
03500240,"CARTOOGECHAYE CREEK NEAR FRANKLIN, NC",35.158889,-83.394167,NC,06,147.825104,145.863900,Southeast
03504000,"NANTAHALA RIVER NEAR RAINBOW SPRINGS, NC",35.127500,-83.618611,NC,06,134.362930,134.516700,Southeast
03574500,PAINT ROCK RIVER NEAR WOODVILLE AL,34.624255,-86.306374,AL,06,828.441895,813.802500,Southeast
03592718,"LITTLE YELLOW CREEK EAST NR BURNSVILLE, MS",34.835556,-88.288056,MS,06,63.945362,66.989700,South
03604000,"BUFFALO RIVER NEAR FLAT WOODS, TN",35.495906,-87.832804,TN,06,1157.229858,1163.026000,Ohio Valley
04015330,"KNIFE RIVER NEAR TWO HARBORS, MN",46.946880,-91.792401,MN,04,216.430450,224.354700,Upper Midwest
04024430,"NEMADJI RIVER NEAR SOUTH SUPERIOR, WI",46.633274,-92.094080,WI,04,1087.330078,1091.250000,Upper Midwest
04027000,"BAD RIVER NEAR ODANAH, WI",46.486614,-90.696297,WI,04,1545.562012,1619.847000,Upper Midwest
04040500,"STURGEON RIVER NEAR SIDNAW, MI",46.584106,-88.575970,MI,04,442.698639,419.826600,Upper Midwest
04043050,"TRAP ROCK RIVER NEAR LAKE LINDEN, MI",47.228536,-88.385393,MI,04,72.488670,76.622400,Upper Midwest
04045500,"TAHQUAMENON RIVER NEAR PARADISE, MI",46.575015,-85.269555,MI,04,2045.215942,1909.592000,Upper Midwest
04056500,"MANISTIQUE RIVER NEAR MANISTIQUE, MI",46.030529,-86.161249,MI,04,2847.769043,2945.888000,Upper Midwest
04057510,"STURGEON RIVER NEAR NAHMA JUNCTION, MI",45.943024,-86.705700,MI,04,473.765228,473.572800,Upper Midwest
04057800,"MIDDLE BRANCH ESCANABA RIVER AT HUMBOLDT, MI",46.499103,-87.886524,MI,04,119.088524,115.870500,Upper Midwest
04059500,"FORD RIVER NEAR HYDE, MI",45.755523,-87.201524,MI,04,1164.996460,1184.366000,Upper Midwest
04063700,"POPPLE RIVER NEAR FENCE, WI",45.763570,-88.463178,WI,04,359.854462,362.571200,Upper Midwest
04074950,"WOLF RIVER AT LANGLADE, WI",45.189970,-88.733440,WI,04,1198.651855,1205.531000,Upper Midwest
04105700,"AUGUSTA CREEK NEAR AUGUSTA, MI",42.353373,-85.353889,MI,04,100.707474,98.041500,Upper Midwest
04115265,"FISH CREEK NEAR CRYSTAL, MI",43.249755,-84.981125,MI,04,102.778580,95.777110,Upper Midwest
04122200,"WHITE RIVER NEAR WHITEHALL, MI",43.464179,-86.232567,MI,04,1051.085693,1048.284000,Upper Midwest
04122500,"PERE MARQUETTE RIVER AT SCOTTVILLE, MI",43.945006,-86.278690,MI,04,1763.027954,1769.188000,Upper Midwest
04124000,"MANISTEE RIVER NEAR SHERMAN, MI",44.436392,-85.698679,MI,04,2218.670898,2243.628000,Upper Midwest
04127997,"STURGEON RIVER AT WOLVERINE, MI",45.274457,-84.600031,MI,04,497.065155,487.160100,Upper Midwest
04161580,"STONY CREEK NEAR ROMEO, MI",42.800864,-83.090212,MI,04,66.275352,64.310400,Upper Midwest
04185000,Tiffin River at Stryker OH,41.504496,-84.429672,OH,04,1061.441162,1064.001000,Ohio Valley
04196800,Tymochtee Creek at Crawford OH,40.922833,-83.348812,OH,04,592.853760,608.067000,Ohio Valley
04197100,Honey Creek at Melmore OH,41.022278,-83.109638,OH,04,385.743256,388.210500,Ohio Valley
04197170,Rock Creek at Tiffin OH,41.113666,-83.168252,OH,04,89.575279,95.208310,Ohio Valley
04213000,Conneaut Creek at Conneaut OH,41.926999,-80.603966,OH,04,453.054169,455.297400,Ohio Valley
04213075,"Brandy Run near Girard, PA",41.992000,-80.291174,PA,04,11.520520,11.651400,Northeast
04216418,TONAWANDA CREEK AT ATTICA NY,42.863949,-78.283628,NY,04,199.084946,196.472700,Northeast
04221000,GENESEE RIVER AT WELLSVILLE NY,42.122290,-77.957225,NY,04,745.597717,750.879000,Northeast
04224775,CANASERAGA CREEK ABOVE DANSVILLE NY,42.535623,-77.704161,NY,04,230.151520,231.844500,Northeast
04233000,CAYUGA INLET NEAR ITHACA NY,42.393129,-76.544943,NY,04,91.128609,91.899900,Northeast
04256000,INDEPENDENCE RIVER AT DONNATTSBURG NY,43.747291,-75.334347,NY,04,229.633743,232.445700,Northeast
04296000,"BLACK RIVER AT COVENTRY, VT",44.868936,-72.270104,VT,01,315.843475,302.189400,Northeast
05057000,"SHEYENNE RIVER NR COOPERSTOWN, ND",47.432771,-98.027595,ND,09,3287.878906,7582.457000,Northern Rockies and Plains
05057200,"BALDHILL CREEK NR DAZEY, ND",47.229156,-98.124819,ND,09,908.697205,1897.332000,Northern Rockies and Plains
05062500,"WILD RICE RIVER AT TWIN VALLEY, MN",47.266629,-96.244780,MN,09,2418.014893,2407.047000,Upper Midwest
05087500,"MIDDLE RIVER AT ARGYLE, MN",48.341089,-96.818117,MN,09,660.164673,600.818400,Upper Midwest
05120500,"WINTERING RIVER NR KARLSRUHE, ND",48.138337,-100.539862,ND,09,737.831055,1509.827000,Northern Rockies and Plains
05123400,"WILLOW CREEK NR WILLOW CITY, ND",48.588888,-100.442079,ND,09,1889.883179,3206.101000,Northern Rockies and Plains
05129115,"VERMILION RIVER NR CRANE LAKE, MN",48.264628,-92.565994,MN,09,2342.937256,2357.585000,Upper Midwest
05131500,"LITTLE FORK RIVER AT LITTLEFORK, MN",48.395776,-93.549327,MN,09,4349.320312,4383.507000,Upper Midwest
05291000,"WHETSTONE RIVER NEAR BIG STONE CITY, SD",45.291632,-96.487557,SD,07,1030.374634,1046.776000,Northern Rockies and Plains
05362000,"JUMP RIVER AT SHELDON, WI",45.308026,-90.956525,WI,07,1491.195435,1477.292000,Upper Midwest
05393500,"SPIRIT RIVER AT SPIRIT FALLS, WI",45.449132,-89.979311,WI,07,211.252686,220.435200,Upper Midwest
05399500,"BIG EAU PLEINE RIVER AT STRATFORD, WI",44.821910,-90.079575,WI,07,579.909363,576.303300,Upper Midwest
05408000,"KICKAPOO RIVER AT LA FARGE, WI",43.574140,-90.643186,WI,07,688.642334,689.333400,Upper Midwest
05412500,"Turkey River at Garber, IA",42.739988,-91.261799,IA,07,3999.821045,3858.214000,Upper Midwest
05413500,"GRANT RIVER AT BURTON, WI",42.720271,-90.819294,WI,07,696.408997,695.325600,Upper Midwest
05414000,"PLATTE RIVER NEAR ROCKVILLE, WI",42.731104,-90.640405,WI,07,367.621094,370.790100,Upper Midwest
05444000,"ELKHORN CREEK NEAR PENROSE, IL",41.902807,-89.696223,IL,07,377.976624,376.351200,Ohio Valley
05454000,"Rapid Creek near Iowa City, IA",41.700017,-91.487668,IA,07,65.498688,65.381400,Upper Midwest
05458000,"Little Cedar River near Ionia, IA",43.033280,-92.503544,IA,07,792.197571,776.764800,Upper Midwest
05466500,"EDWARDS RIVER NEAR NEW BOSTON, IL",41.186977,-90.967366,IL,07,1152.052002,1151.567000,Ohio Valley
05487980,"White Breast Creek near Dallas, IA",41.246885,-93.266070,IA,07,862.097351,882.725400,Upper Midwest
05488200,"English Creek near Knoxville, IA",41.300553,-93.045481,IA,07,233.258179,234.208800,Upper Midwest
05489000,"Cedar Creek near Bussey, IA",41.219002,-92.908533,IA,07,968.241516,964.755900,Upper Midwest
05495000,"Fox River at Wayland, MO",40.392408,-91.597875,MO,07,1035.552368,1027.552000,Ohio Valley
05495500,"BEAR CREEK NEAR MARCELLINE, IL",40.142824,-91.337370,IL,07,903.519470,905.555700,Ohio Valley
05501000,"North River at Palmyra, MO",39.817992,-91.517700,MO,07,916.463867,922.827600,Ohio Valley
05503800,"Crooked Creek near Paris, MO",39.584828,-91.993489,MO,07,207.110474,212.641200,Ohio Valley
05507600,"Lick Creek at Perry, MO",39.431430,-91.676271,MO,07,269.243622,275.375700,Ohio Valley
05508805,"Spencer Cr. bl Plum Cr. nr Frankford, MO",39.520464,-91.342750,MO,07,533.309509,536.401800,Ohio Valley
05514500,"CUIVRE RIVER NEAR TROY, MO",39.008803,-90.977536,MO,07,2337.759521,2407.411000,Ohio Valley
05525500,"SUGAR CREEK AT MILFORD, IL",40.630036,-87.723918,IL,07,1154.640869,1158.759000,Ohio Valley
05556500,"BIG BUREAU CREEK AT PRINCETON, IL",41.365870,-89.498427,IL,07,507.420685,505.094600,Ohio Valley
05584500,"LA MOINE RIVER AT COLMAR, IL",40.330322,-90.896245,IL,07,1695.717041,1695.671000,Ohio Valley
05585000,"LA MOINE RIVER AT RIPLEY, IL",40.024770,-90.631795,IL,07,3347.423096,3354.608000,Ohio Valley
05591550,"WHITLEY CREEK NEAR ALLENVILLE, IL",39.506700,-88.527555,IL,07,89.575279,96.205510,Ohio Valley
05592050,"ROBINSON CREEK NEAR SHELBYVILLE, IL",39.405873,-88.896463,IL,07,241.024826,254.121300,Ohio Valley
05592575,"HICKORY CREEK NEAR BROWNSTOWN, IL",38.936990,-88.952838,IL,07,114.428543,115.250400,Ohio Valley
05593575,"LITTLE CROOKED CREEK NEAR NEW MINDEN, IL",38.441716,-89.416751,IL,07,218.242661,217.673100,Ohio Valley
05593900,"EAST FORK SHOAL CREEK NEAR COFFEEN, IL",39.148935,-89.352305,IL,07,143.682892,145.447200,Ohio Valley
05595730,"RAYSE CREEK NEAR WALTONVILLE, IL",38.253939,-89.039793,IL,07,227.821533,236.760300,Ohio Valley
06037500,Madison River near West Yellowstone MT,44.656872,-111.068274,MT,10U,1087.330078,1126.247000,Northern Rockies and Plains
06043500,Gallatin River near Gallatin Gateway MT,45.497429,-111.270511,MT,10U,2135.826904,2120.420000,Northern Rockies and Plains
06154410,Little Peoples Creek near Hays MT,47.966104,-108.660710,MT,10U,33.655453,33.405300,Northern Rockies and Plains
06188000,"LAMAR RIVER NR TOWER FALLS RANGER STATION, YNP",44.927716,-110.393810,WY,10U,1708.661499,1730.280000,Northern Rockies and Plains
06191500,Yellowstone River at Corwin Springs MT,45.111880,-110.794381,MT,10U,6780.279297,6783.593000,Northern Rockies and Plains
06221400,"DINWOODY CREEK ABOVE LAKES, NEAR BURRIS, WYO.",43.345511,-109.410143,WY,10U,228.339310,227.880900,Northern Rockies and Plains
06224000,"BULL LAKE CREEK ABOVE BULL LAKE, WY",43.176901,-109.202911,WY,10U,484.120758,484.857900,Northern Rockies and Plains
06278300,"SHELL CREEK ABOVE SHELL CREEK RESERVOIR, WY",44.508020,-107.403689,WY,10U,59.803150,58.851000,Northern Rockies and Plains
06280300,"SOUTH FORK SHOSHONE RIVER NEAR VALLEY, WY",44.208282,-109.554888,WY,10U,768.897644,793.953000,Northern Rockies and Plains
06289000,Little Bighorn River at State Line nr Wyola MT,45.006910,-107.615095,MT,10U,471.176331,471.268700,Northern Rockies and Plains
06291500,Lodge Grass Cr ab Willow C Div nr Wyola MT,45.126445,-107.600545,MT,10U,208.922699,217.955700,Northern Rockies and Plains
06311000,"NORTH FORK POWDER RIVER NEAR HAZELTON, WY",44.027742,-107.080895,WY,10U,63.427586,61.231500,Northern Rockies and Plains
06332515,"BEAR DEN CREEK NR MANDAREE, ND",47.787237,-102.768526,ND,10U,191.577194,191.486700,Northern Rockies and Plains
06339100,"KNIFE RIVER AT MANNING, ND",47.236126,-102.769907,ND,10U,530.720581,529.141500,Northern Rockies and Plains
06339500,"KNIFE RIVER NR GOLDEN VALLEY, ND",47.154453,-102.059892,ND,10U,3184.323730,3171.457000,Northern Rockies and Plains
06344600,"GREEN RIVER NR NEW HRADEC, ND",47.027792,-103.053236,ND,10U,393.509918,402.497100,Northern Rockies and Plains
06350000,"CANNONBALL RIVER AT REGENT, ND",46.426671,-102.551830,ND,10U,1501.551025,1501.049000,Northern Rockies and Plains
06352000,"CEDAR CREEK NR HAYNES, ND",46.154170,-102.474047,ND,10U,1431.651245,1441.832000,Northern Rockies and Plains
06353000,"CEDAR CREEK NR RALEIGH, ND",46.091670,-101.333742,ND,10U,4530.541992,4526.511000,Northern Rockies and Plains
06354000,"CANNONBALL RIVER AT BREIEN, ND",46.376111,-100.934444,ND,10U,10614.412109,10598.190000,Northern Rockies and Plains
06360500,MOREAU R NEAR WHITEHORSE SD,45.255817,-100.842921,SD,10U,12628.561523,12654.960000,Northern Rockies and Plains
06404000,BATTLE CR NEAR KEYSTONE SD,43.872489,-103.336578,SD,10U,151.708420,151.827300,Northern Rockies and Plains
06406000,BATTLE CR AT HERMOSA SD,43.828046,-103.196021,SD,10U,437.520874,436.338900,Northern Rockies and Plains
06408700,RHOADS FORK NEAR ROCHFORD SD,44.136649,-103.858536,SD,10U,20.245049,20.795400,Northern Rockies and Plains
06409000,CASTLE CR ABOVE DEERFIELD RES NEAR HILL CITY SD,44.013592,-103.830478,SD,10U,205.298264,205.328500,Northern Rockies and Plains
06431500,SPEARFISH CR AT SPEARFISH SD,44.482484,-103.861592,SD,10U,427.165375,427.104900,Northern Rockies and Plains
06440200,"SOUTH FORK BAD R NEAR COTTONWOOD,SD",43.968879,-101.767090,SD,10U,665.342407,649.191600,Northern Rockies and Plains
06441500,BAD R NEAR FORT PIERRE SD,44.326649,-100.384300,SD,10U,8147.208496,8152.545000,Northern Rockies and Plains
06447000,WHITE R NEAR KADOKA SD,43.752495,-101.524867,SD,10U,12838.260742,12849.710000,Northern Rockies and Plains
06447500,LITTLE WHITE R NEAR MARTIN SD,43.166666,-101.630149,SD,10U,776.664307,826.607700,Northern Rockies and Plains
06450500,LITTLE WHITE R BELOW WHITE RIVER SD,43.601385,-100.749861,SD,10U,3867.788330,4111.272000,Northern Rockies and Plains
06452000,WHITE R NEAR OACOMA SD,43.748327,-99.556495,SD,10U,25523.777344,25791.040000,Northern Rockies and Plains
06453600,"PONCA CREEK AT VERDEL, NEBR.",42.810994,-98.175858,NE,10L,2102.171387,2101.420000,Northern Rockies and Plains
06464500,KEYA PAHA R AT WEWELA SD,43.028893,-99.780671,SD,10L,2902.135498,2914.043000,Northern Rockies and Plains
06477500,FIRESTEEL CR NEAR MOUNT VERNON SD,43.776400,-98.245672,SD,10U,1519.673096,1512.444000,Northern Rockies and Plains
06479215,BIG SIOUX RIVER NR FLORENCE SD,45.180795,-97.186190,SD,10L,176.561691,175.282200,Northern Rockies and Plains
06479438,BIG SIOUX R NEAR WATERTOWN SD,45.006075,-97.165076,SD,10L,595.442627,951.912900,Northern Rockies and Plains
06601000,"OMAHA CR AT HOMER, NEBR",42.321581,-96.487683,NE,10L,450.465302,450.198900,Northern Rockies and Plains
06614800,"MICHIGAN RIVER NEAR CAMERON PASS, CO.",40.496094,-105.865012,CO,10L,3.986877,4.028400,Southwest
06622700,"NORTH BRUSH CREEK NEAR SARATOGA, WY",41.370245,-106.520581,WY,10L,96.824150,98.703000,Northern Rockies and Plains
06623800,"ENCAMPMENT RIVER AB HOG PARK CR, NR ENCAMPMENT, WY",41.023579,-106.824766,WY,10L,188.211655,187.661700,Northern Rockies and Plains
06632400,"ROCK CREEK AB KING CANYON CANAL, NR ARLINGTON, WY",41.585245,-106.222791,WY,10L,162.840622,162.985500,Northern Rockies and Plains
06746095,"JOE WRIGHT CREEK ABOVE JOE WRIGHT RESERVOIR, CO.",40.539982,-105.882790,CO,10L,8.129086,8.904600,Southwest
06784000,"SOUTH LOUP R AT ST. MICHAEL, NEBR.",41.032444,-98.740533,NE,10L,4116.320801,6019.745000,Northern Rockies and Plains
06803510,"LITTLE SALT CREEK NEAR LINCOLN, NEBR.",40.893114,-96.681553,NE,10L,112.875214,113.278500,Northern Rockies and Plains
06803530,"ROCK CREEK NEAR CERESCO, NEBR.",41.015697,-96.544283,NE,10L,310.665710,309.745800,Northern Rockies and Plains
06814000,"TURKEY C NR SENECA, KS",39.947777,-96.108615,KS,10L,714.531128,713.826000,South
06846500,"BEAVER C AT CEDAR BLUFFS, KS",39.985006,-100.560148,KS,10L,3427.678467,4357.758000,South
06847900,"PRAIRIE DOG C AB KEITH SEBELIUS LAKE, KS",39.769849,-100.100779,KS,10L,1527.439819,1536.188000,South
06853800,"WHITE ROCK C NR BURR OAK, KS",39.899249,-98.250425,KS,10L,587.675964,589.425300,South
06876700,"SALT C NR ADA, KS",39.139069,-97.836960,KS,10L,994.130310,1056.442000,South
06878000,"CHAPMAN C NR CHAPMAN, KS",39.031109,-97.040292,KS,10L,776.664307,776.418300,South
06879650,"KINGS C NR MANHATTAN, KS",39.101948,-96.595214,KS,10L,10.588523,11.506500,South
06885500,"BLACK VERMILLION R NR FRANKFORT, KS",39.681924,-96.442894,KS,10L,1061.441162,1062.869000,South
06888500,"MILL C NR PAXICO, KS",39.062655,-96.150252,KS,10L,823.264160,842.346000,South
06889200,"SOLDIER C NR DELIA, KS",39.238330,-95.888599,KS,10L,385.743256,385.659900,South
06889500,"SOLDIER C NR TOPEKA, KS",39.099380,-95.724952,KS,10L,750.775513,748.582200,South
06892000,"STRANGER C NR TONGANOXIE, KS",39.116327,-95.010881,KS,10L,1051.085693,1092.723000,South
06903400,"Chariton River near Chariton, IA",40.951890,-93.259848,IA,10L,471.176331,481.415400,Upper Midwest
06906800,"Lamine River near Otterville, MO",38.702250,-92.978833,MO,10L,1405.762329,1414.753000,Ohio Valley
06910800,"MARAIS DES CYGNES R NR READING, KS",38.567005,-95.961632,KS,10L,458.231934,444.597300,South
06911900,"DRAGOON C NR BURLINGAME, KS",38.710690,-95.836029,KS,10L,295.132446,293.055300,South
06917000,"L OSAGE R AT FULTON, KS",38.018968,-94.713668,KS,10L,812.908630,765.783900,South
06918460,"Turnback Creek above Greenfield, MO",37.402369,-93.802028,MO,10L,652.398010,650.689200,Ohio Valley
06919500,"Cedar Creek near Pleasant View, MO",37.834203,-93.875492,MO,10L,1087.330078,1069.424000,Ohio Valley
06921070,"Pomme de Terre River near Polk, MO",37.682653,-93.370333,MO,10L,714.531128,712.586000,Ohio Valley
06921200,"Lindley Creek near Polk, MO",37.750467,-93.266183,MO,10L,289.954681,323.619300,Ohio Valley
06934000,"Gasconade River near Rich Fountain, MO",38.388808,-91.819889,MO,10L,8232.641602,8264.900000,Ohio Valley
07014500,"Meramec River near Sullivan, MO",38.158531,-91.108458,MO,07,3818.599365,3845.500000,Ohio Valley
07056000,"Buffalo River near St. Joe, AR",35.983175,-92.747553,AR,11,2146.182373,2149.364000,South
07057500,"North Fork River near Tecumseh, MO",36.623033,-92.248125,MO,11,1452.362183,1456.436000,Ohio Valley
07060710,"North Sylamore Creek near Fifty Six, AR",35.995351,-92.212655,AR,11,150.413986,150.027700,South
07066000,"Jacks Fork at Eminence, MO",37.154081,-91.358161,MO,11,1030.374634,1053.496000,Ohio Valley
07067000,"Current River at Van Buren, MO",36.991378,-91.013511,MO,11,4315.664551,4349.011000,Ohio Valley
07068000,"Current River at Doniphan, MO",36.622003,-90.847623,MO,11,5276.139648,5318.585000,Ohio Valley
07071500,"Eleven Point River near Bardley, MO",36.648681,-91.200819,MO,11,2052.982666,2023.769000,Ohio Valley
07083000,"HALFMOON CREEK NEAR MALTA, CO.",39.172213,-106.389193,CO,11,60.838703,60.761390,Southwest
07142300,"RATTLESNAKE C NR MACKSVILLE, KS",37.871594,-98.876137,KS,11,921.641663,1819.941000,South
07145700,"SLATE C AT WELLINGTON, KS",37.249550,-97.403896,KS,11,398.687683,399.810600,South
07148400,"Salt Fork Arkansas River nr Alva, OK",36.815031,-98.648139,OK,11,2542.281250,2544.504000,South
07149000,"MEDICINE LODGE R NR KIOWA, KS",37.039202,-98.470215,KS,11,2337.759521,2291.199000,South
07151500,"CHIKASKIA R NR CORBIN, KS",37.128912,-97.601439,KS,11,2055.571533,2108.996000,South
07167500,"OTTER C AT CLIMAX, KS",37.708210,-96.223602,KS,11,333.965637,319.617900,South
07180500,"CEDAR C NR CEDAR POINT, KS",38.196451,-96.824579,KS,11,284.776917,275.505300,South
07184000,"LIGHTNING C NR MCCUNE, KS",37.281254,-95.032668,KS,11,510.009552,510.839100,South
07195800,"Flint Creek at Springtown, AR",36.255481,-94.433942,AR,11,36.762112,38.234700,South
07196900,"Baron Fork at Dutch Mills, AR",35.880082,-94.486606,AR,11,105.108566,106.352100,South
07197000,"Baron Fork at Eldon, OK",35.921200,-94.838563,OK,11,807.730896,808.448500,South
07208500,"RAYADO CREEK NEAR CIMARRON, NM",36.372258,-104.970003,NM,11,168.277267,159.223500,Southwest
07226500,"UTE CREEK NEAR LOGAN, NM",35.438382,-103.525794,NM,11,3735.755371,5242.753000,Southwest
07261000,"Cadron Creek near Guy, AR",35.298800,-92.403931,AR,11,437.520874,445.814100,South
07263295,"Maumelle River at Williams Junction, AR",34.876201,-92.774612,AR,11,119.347412,119.027700,South
07290650,"BAYOU PIERRE NR WILLOWS, MS",32.017778,-90.876944,MS,08,1693.128174,1688.728000,South
07291000,"HOMOCHITTO RIVER AT EDDICETON, MS",31.503056,-90.777500,MS,08,468.587463,479.295900,South
07292500,"HOMOCHITTO RIVER AT ROSETTA, MS",31.324722,-91.109444,MS,08,2037.449341,2073.093000,South
07295000,"BUFFALO RIVER NR WOODVILLE, MS",31.226944,-91.295556,MS,08,465.998566,466.579800,South
07299670,"Groesbeck Ck at SH 6 nr Quanah, TX",34.354520,-99.740372,TX,11,784.430969,828.357300,South
07301410,"Sweetwater Ck nr Kelton, TX",35.473104,-100.120950,TX,11,691.231201,769.665600,South
07301500,"North Fork Red River near Carter, OK",35.168108,-99.507313,OK,11,5366.750488,6885.075000,South
07315200,"E Fk Little Wichita Rv nr Henrietta, TX",33.812878,-98.085041,TX,11,460.820831,501.615900,South
07315700,"Mud Creek near Courtney, OK",34.004265,-97.566968,OK,11,1486.017700,1488.686000,South
07335700,"Kiamichi River near Big Cedar, OK",34.638437,-94.612724,OK,11,102.519691,102.569600,South
07340300,"Cossatot River near Vandervoort, AR",34.379554,-94.235763,AR,11,231.963745,230.434700,South
07346045,"Black Cypress Bayou at Jefferson, TX",32.777917,-94.357415,TX,11,944.941589,959.886900,South
07359610,"Caddo River near Caddo Gap, AR",34.382780,-93.606110,AR,08,352.087830,342.234900,South
07362100,"SMACKOVER CREEK NEAR SMACKOVER, ARK.",33.375956,-92.777106,AR,08,996.719177,996.078600,South
07362587,"Alum Fork Saline River near Reform, AR",34.797591,-92.933507,AR,08,69.899788,69.772500,South
07373000,"Big Creek at Pollock, LA",31.536287,-92.408471,LA,08,132.032928,131.177500,South
07375000,"Tchefuncta River near Folsom, LA",30.616022,-90.248695,LA,08,247.238129,249.347700,South
07376000,"Tickfaw River at Holden, LA",30.503802,-90.677316,LA,08,639.453613,651.605300,South
08013000,"CALCASIEU RIVER NR GLENMORA, LA",30.996023,-92.673755,LA,08,1291.851562,1293.693000,South
08014500,"Whiskey Chitto Creek Near Oberlin, LA",30.698750,-92.893194,LA,08,1320.329346,1305.147000,South
08023080,"Bayou Grand Cane near Stanley, LA",31.979333,-93.934077,LA,12,187.693878,187.608600,South
08025500,"Bayou Toro near Toro, LA",31.307127,-93.515729,LA,12,383.154388,383.024700,South
08029500,"Big Cow Ck nr Newton, TX",30.818889,-93.785556,TX,12,331.376770,333.399600,South
08050800,"Timber Ck nr Collinsville, TX",33.554554,-96.947227,TX,12,100.448586,100.932400,South
08066200,"Long King Ck at Livingston, TX",30.716306,-94.958824,TX,12,365.032227,364.120200,South
08066300,"Menard Ck nr Rye, TX",30.481389,-94.779722,TX,12,393.509918,383.571400,South
08070000,"E Fk San Jacinto Rv nr Cleveland, TX",30.336598,-95.104100,TX,12,841.386353,841.055400,South
08070200,"E Fk San Jacinto Rv nr New Caney, TX",30.145493,-95.124376,TX,12,1004.485840,989.365500,South
08079600,"DMF Brazos Rv at Justiceburg, TX",33.038432,-101.197630,TX,12,631.686951,3348.947000,South
08082700,"Millers Ck nr Munday, TX",33.329266,-99.465083,TX,12,269.243622,276.035400,South
08086212,"Hubbard Ck bl Albany, TX",32.732897,-99.140630,TX,12,1586.984009,1584.818000,South
08086290,"Big Sandy Ck abv Breckenridge, TX",32.648456,-99.004515,TX,12,724.886658,732.982500,South
08101000,"Cowhouse Ck at Pidcoke, TX",31.284890,-97.885024,TX,12,1177.940796,1177.100000,South
08103900,"S Fk Rocky Ck nr Briggs, TX",30.911568,-98.036968,TX,12,86.209740,86.000840,South
08104900,"S Fk San Gabriel Rv at Georgetown, TX",30.625750,-97.691120,TX,12,344.321167,342.617400,South
08109700,"Middle Yegua Ck nr Dime Box, TX",30.339378,-96.904704,TX,12,610.975891,610.126200,South
08150800,"Beaver Ck nr Mason, TX",30.643515,-99.095885,TX,12,556.609436,557.521200,South
08155200,"Barton Ck at SH 71 nr Oak Hill, TX",30.296316,-97.925565,TX,12,232.222626,232.742700,South
08158700,"Onion Ck nr Driftwood, TX",30.082989,-98.007786,TX,12,321.021240,320.344200,South
08158810,"Bear Ck bl FM 1826 nr Driftwood, TX",30.155487,-97.940008,TX,12,31.584349,31.788900,South
08164000,"Lavaca Rv nr Edna, TX",28.959984,-96.686367,TX,12,2115.115723,2123.997000,South
08164300,"Navidad Rv nr Hallettsville, TX",29.466908,-96.812756,TX,12,859.508484,861.542100,South
08164600,"Garcitas Ck nr Inez, TX",28.891376,-96.819149,TX,12,237.400391,253.920600,South
08165300,"N Fk Guadalupe Rv nr Hunt, TX",30.064097,-99.386992,TX,12,437.520874,435.992400,South
08171300,"Blanco Rv nr Kyle, TX",29.979383,-97.910005,TX,12,1066.619019,1067.474000,South
08175000,"Sandies Ck nr Westhoff, TX",29.215248,-97.449435,TX,12,1421.295654,1421.657000,South
08176900,"Coleto Ck at Arnold Rd nr Schroeder, TX",28.861653,-97.226379,TX,12,924.230530,925.442100,South
08178880,"Medina Rv at Bandera, TX",29.723835,-99.070035,TX,12,849.152954,850.579200,South
